BAND,ORIGINAL_BAND,EVENT_TYPE,EVENT_DATE,EVENT_YEAR,ISO_COUNTRY,LAT_DD,LON_DD,CP,BAND_TYPE,SPECIES_ID,BIRD_STATUS,AGE_CODE,SEX_CODE,SPECIES_NAME,SCIENTIFIC_NAME,AGE_DESCRIPTION,SEX_DESCRIPTION
B39436179069,B39436179069,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B69436179957,B69436179957,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B19436179241,B19436179241,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B39436179223,B39436179223,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B99436179209,B99436179209,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B49436179293,B49436179293,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B99436179284,B99436179284,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B29436179279,B29436179279,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B99436179269,B99436179269,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B49419144779,B49419144779,B,07/27/1968,1968,BS,21.08333,-73.41667,10.0,21,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B19419144764,B19419144764,B,07/27/1968,1968,BS,21.08333,-73.41667,10.0,21,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B49419144651,B49419144651,B,07/27/1968,1968,BS,21.08333,-73.41667,10.0,21,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B99419144644,B99419144644,B,07/27/1968,1968,BS,21.08333,-73.41667,10.0,21,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B69419144639,B69419144639,B,07/27/1968,1968,BS,21.08333,-73.41667,10.0,21,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B49419144624,B49419144624,B,07/27/1968,1968,BS,21.08333,-73.41667,10.0,21,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B49419144614,B49419144614,B,07/27/1968,1968,BS,21.08333,-73.41667,10.0,21,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B19419144601,B19419144601,B,07/27/1968,1968,BS,21.08333,-73.41667,10.0,21,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B49419143531,B49419143531,B,07/27/1968,1968,BS,21.08333,-73.41667,10.0,21,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B99419143524,B99419143524,B,07/27/1968,1968,BS,21.08333,-73.41667,10.0,21,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B59419143519,B59419143519,B,07/27/1968,1968,BS,21.08333,-73.41667,10.0,21,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B39419143503,B39419143503,B,07/27/1968,1968,BS,21.08333,-73.41667,10.0,21,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B59419143594,B59419143594,B,07/27/1968,1968,BS,21.08333,-73.41667,10.0,21,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B39419143589,B39419143589,B,07/27/1968,1968,BS,21.08333,-73.41667,10.0,21,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B49419143971,B49419143971,B,07/27/1968,1968,BS,21.08333,-73.41667,10.0,21,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B19419143969,B19419143969,B,07/27/1968,1968,BS,21.08333,-73.41667,10.0,21,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B49419143853,B49419143853,B,07/27/1968,1968,BS,21.08333,-73.41667,10.0,21,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B99419143844,B99419143844,B,07/27/1968,1968,BS,21.08333,-73.41667,10.0,21,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B89419143831,B89419143831,B,07/27/1968,1968,BS,21.08333,-73.41667,10.0,21,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B39419143829,B39419143829,B,07/27/1968,1968,BS,21.08333,-73.41667,10.0,21,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B19419143881,B19419143881,B,07/27/1968,1968,BS,21.08333,-73.41667,10.0,21,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B49419143811,B49419143811,B,07/27/1968,1968,BS,21.08333,-73.41667,10.0,21,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B19419143804,B19419143804,B,07/27/1968,1968,BS,21.08333,-73.41667,10.0,21,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B49419143899,B49419143899,B,07/27/1968,1968,BS,21.08333,-73.41667,10.0,21,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B99419143874,B99419143874,B,07/27/1968,1968,BS,21.08333,-73.41667,10.0,21,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B19419143869,B19419143869,B,07/27/1968,1968,BS,21.08333,-73.41667,10.0,21,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B79419143759,B79419143759,B,07/27/1968,1968,BS,21.08333,-73.41667,10.0,21,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B39419143741,B39419143741,B,07/27/1968,1968,BS,21.08333,-73.41667,10.0,21,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B49419143734,B49419143734,B,07/27/1968,1968,BS,21.08333,-73.41667,10.0,21,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B19419143729,B19419143729,B,07/27/1968,1968,BS,21.08333,-73.41667,10.0,21,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B19419142189,B19419142189,B,07/27/1968,1968,BS,21.08333,-73.41667,10.0,21,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B99419143239,B99419143239,B,07/27/1968,1968,BS,21.08333,-73.41667,10.0,21,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B99419143363,B99419143363,B,07/27/1968,1968,BS,21.08333,-73.41667,10.0,21,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B49419143251,B49419143251,B,07/27/1968,1968,BS,21.08333,-73.41667,10.0,21,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B19419143244,B19419143244,B,07/27/1968,1968,BS,21.08333,-73.41667,10.0,21,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
